"solarSystemID","solarSystemName","regionID","regionName","security"
"30002936","OWXT-5","10000035","Deklein","-0.562114"
"30002937","3JN9-Q","10000035","Deklein","-0.495398"
"30002938","3T7-M8","10000035","Deklein","-0.58821"
"30002939","WUZ-WM","10000035","Deklein","-0.526816"
"30002940","MZ1E-P","10000035","Deklein","-0.638648"
"30002941","43B-O1","10000035","Deklein","-0.502154"
"30002942","J1AU-9","10000035","Deklein","-0.730421"
"30002943","X3-PBC","10000035","Deklein","-0.77297"
"30002944","4N-BUI","10000035","Deklein","-0.51747"
"30002945","N2IS-B","10000035","Deklein","-0.599657"
"30002946","XCBK-X","10000035","Deklein","-0.4802"
"30002947","GY5-26","10000035","Deklein","-0.53755"
"30002948","VPLL-N","10000035","Deklein","-0.490013"
"30002949","9CK-KZ","10000035","Deklein","-0.508081"
"30002950","5S-KXA","10000035","Deklein","-0.529805"
"30002951","U-TJ7Y","10000035","Deklein","-0.727356"
"30002952","A4L-A2","10000035","Deklein","-0.818847"
"30002953","CZDJ-1","10000035","Deklein","-0.945543"
"30002954","RG9-7U","10000035","Deklein","-0.977181"
"30002955","UJY-HE","10000035","Deklein","-1"
"30002956","UEJX-G","10000035","Deklein","-0.785324"
"30002957","Tzvi","10000036","Devoid","0.279871"
"30002958","Raa","10000036","Devoid","0.309657"
"30002959","Sifilar","10000036","Devoid","0.257303"
"30002960","Arzad","10000036","Devoid","0.22043"
"30002961","Oyeman","10000036","Devoid","0.222381"
"30002962","Ezzara","10000036","Devoid","0.184511"
"30002963","Odin","10000036","Devoid","0.606669"
"30002964","Esescama","10000036","Devoid","0.612692"
"30002965","Choonka","10000036","Devoid","0.649812"
"30002966","Thasinaz","10000036","Devoid","0.637163"
"30002967","Dihra","10000036","Devoid","0.589287"
"30002968","Dital","10000036","Devoid","0.478715"
"30002969","Eredan","10000036","Devoid","0.701652"
"30002970","Ohide","10000036","Devoid","0.573907"
"30002971","Sasoutikh","10000036","Devoid","0.593644"
"30002972","Gheth","10000036","Devoid","0.596576"
"30002973","Lisudeh","10000036","Devoid","0.759169"
"30002974","Mehatoor","10000036","Devoid","0.659473"
"30002975","Roushzar","10000036","Devoid","0.36698"
"30002976","Labapi","10000036","Devoid","0.383783"
"30002977","Arayar","10000036","Devoid","0.386265"
"30002978","Asghed","10000036","Devoid","0.355538"
"30002979","Tararan","10000036","Devoid","0.327188"
"30002980","Sosan","10000036","Devoid","0.335651"
"30002981","Halmah","10000036","Devoid","0.448846"
"30002982","Rahadalon","10000036","Devoid","0.3935"
"30002983","Soosat","10000036","Devoid","0.336627"
"30002984","Ibash","10000036","Devoid","0.219099"
"30002985","Itsyamil","10000036","Devoid","0.248297"
"30002986","Mendori","10000036","Devoid","0.53822"
"30002987","Ussad","10000036","Devoid","0.16237"
"30002988","Nakatre","10000036","Devoid","0.582039"
"30002989","Laddiaha","10000036","Devoid","0.717931"
"30002990","Hakshma","10000036","Devoid","0.562469"
"30002991","Uadelah","10000036","Devoid","0.829694"
"30002992","Akes","10000036","Devoid","0.808523"
"30002993","Riavayed","10000036","Devoid","0.647601"
"30002994","Hati","10000036","Devoid","0.849035"
"30002995","Naeel","10000036","Devoid","0.581827"
"30002996","Lower Debyl","10000036","Devoid","0.600679"
"30002997","Ehnoum","10000036","Devoid","0.567127"
"30002998","Upper Debyl","10000036","Devoid","0.695128"
"30002999","Shastal","10000036","Devoid","0.49502"
"30003000","Thakala","10000036","Devoid","0.352545"
"30003001","Mili","10000036","Devoid","0.56056"
"30003002","Faktun","10000036","Devoid","0.626367"
"30003003","Halenan","10000036","Devoid","0.637247"
"30003004","Ulerah","10000036","Devoid","0.680707"
"30003005","Uktiad","10000036","Devoid","0.556911"
"30003006","Nidebora","10000036","Devoid","0.811852"
"30003007","Arveyil","10000036","Devoid","0.525393"
"30003008","Palpis","10000036","Devoid","0.496165"
"30003009","Arnatele","10000037","Everyshore","0.622931"
"30003010","Halle","10000037","Everyshore","0.728362"
"30003011","Mormoen","10000037","Everyshore","0.718039"
"30003012","Amattens","10000037","Everyshore","0.59005"
"30003013","Jurlesel","10000037","Everyshore","0.59925"
"30003014","Bereye","10000037","Everyshore","0.691886"
"30003015","Aice","10000037","Everyshore","0.691167"
"30003016","Junsoraert","10000037","Everyshore","0.524183"
"30003017","Harerget","10000037","Everyshore","0.833758"
"30003018","Azer","10000037","Everyshore","0.65707"
"30003019","Cherore","10000037","Everyshore","0.702886"
"30003020","Torvi","10000037","Everyshore","0.530309"
"30003021","Mosson","10000037","Everyshore","0.65658"
"30003022","Mya","10000037","Everyshore","0.371081"
"30003023","Gerper","10000037","Everyshore","0.354437"
"30003024","Marosier","10000037","Everyshore","0.603446"
"30003025","Lirsautton","10000037","Everyshore","0.835556"
"30003026","Blameston","10000037","Everyshore","0.95161"
"30003027","Vaurent","10000037","Everyshore","0.58431"
"30003028","Aclan","10000037","Everyshore","0.506709"
"30003029","Jaschercis","10000037","Everyshore","0.612704"
"30003030","Ardallabier","10000037","Everyshore","0.713632"
"30003031","Athinard","10000037","Everyshore","0.974909"
"30003032","Meves","10000037","Everyshore","0.979147"
"30003033","Ethernity","10000037","Everyshore","0.935634"
"30003034","Mattere","10000037","Everyshore","0.951123"
"30003035","Gicodel","10000037","Everyshore","0.858426"
"30003036","Frarolle","10000037","Everyshore","0.79046"
"30003037","Quier","10000037","Everyshore","0.733882"
"30003038","Atlanins","10000037","Everyshore","0.629053"
"30003039","Leremblompes","10000037","Everyshore","0.647193"
"30003040","Bille","10000037","Everyshore","0.515858"
"30003041","Colcer","10000037","Everyshore","0.851225"
"30003042","Alachene","10000037","Everyshore","0.342365"
"30003043","Uphene","10000037","Everyshore","0.578327"
"30003044","Elarel","10000037","Everyshore","0.394527"
"30003045","Enedore","10000037","Everyshore","0.646758"
"30003046","Angymonne","10000037","Everyshore","0.561335"
"30003047","Averon","10000037","Everyshore","0.576088"
"30003048","Carirgnottin","10000037","Everyshore","0.624878"
"30003049","Laic","10000037","Everyshore","0.793173"
"30003050","Odixie","10000037","Everyshore","0.550303"
"30003051","Antollare","10000037","Everyshore","0.689427"
"30003052","Tolle","10000037","Everyshore","0.708052"
"30003053","Avele","10000037","Everyshore","0.710144"
"30003054","Scuelazyns","10000037","Everyshore","0.641687"
"30003055","Aydoteaux","10000037","Everyshore","0.680553"
"30003056","Muer","10000037","Everyshore","0.581164"
"30003057","Groothese","10000037","Everyshore","0.268258"
"30003058","Olide","10000037","Everyshore","0.7416"
"30003059","Adeel","10000037","Everyshore","0.353048"
"30003060","Mannar","10000037","Everyshore","0.285023"
"30003061","Mormelot","10000037","Everyshore","0.232084"
"30003062","Angatalie","10000037","Everyshore","0.160466"
"30003063","Lamaa","10000038","The Bleak Lands","0.355271"
"30003064","Tuomuta","10000038","The Bleak Lands","0.453749"
"30003065","Otelen","10000038","The Bleak Lands","0.784819"
"30003066","Kuomi","10000038","The Bleak Lands","0.567863"
"30003067","Huola","10000038","The Bleak Lands","0.370249"
"30003068","Kourmonen","10000038","The Bleak Lands","0.36348"
"30003069","Kamela","10000038","The Bleak Lands","0.440866"
"30003070","Sosala","10000038","The Bleak Lands","0.420527"
"30003071","Anka","10000038","The Bleak Lands","0.4146"
"30003072","Iesa","10000038","The Bleak Lands","0.413819"
"30003073","Netsalakka","10000038","The Bleak Lands","0.483956"
"30003074","Sasiekko","10000038","The Bleak Lands","0.542635"
"30003075","Myyhera","10000038","The Bleak Lands","0.481707"
"30003076","Gammel","10000038","The Bleak Lands","0.465589"
"30003077","Uusanen","10000038","The Bleak Lands","0.402339"
"30003078","Erkinen","10000038","The Bleak Lands","0.592004"
"30003079","Saikamon","10000038","The Bleak Lands","0.412492"
"30003080","Jarkkolen","10000038","The Bleak Lands","0.820601"
"30003081","Ronne","10000038","The Bleak Lands","0.724134"
"30003082","Hatori","10000038","The Bleak Lands","0.57282"
"30003083","Junsen","10000038","The Bleak Lands","0.809591"
"30003084","Malpara","10000038","The Bleak Lands","0.474424"
"30003085","Hakodan","10000038","The Bleak Lands","0.726668"
"30003086","Sahtogas","10000038","The Bleak Lands","0.279867"
"30003087","Haras","10000038","The Bleak Lands","0.279962"
"30003088","Oyonata","10000038","The Bleak Lands","0.258891"
"30003089","Kurniainen","10000038","The Bleak Lands","0.114374"
"30003090","Saidusairos","10000038","The Bleak Lands","0.104733"
"30003091","Tannakan","10000038","The Bleak Lands","0.247082"
"30003092","Komaa","10000038","The Bleak Lands","0.556722"
"30003093","Ayeroilen","10000038","The Bleak Lands","0.446568"
"30003094","Imata","10000038","The Bleak Lands","0.488355"
"30003095","Furskeshin","10000038","The Bleak Lands","0.605503"
"30003096","Kurmaru","10000038","The Bleak Lands","0.619121"
"30003097","Satalama","10000038","The Bleak Lands","0.660755"
"30003098","VYJ-DA","10000039","Esoteria","-0.065754"
"30003099","HHQ-M1","10000039","Esoteria","-0.109915"
"30003100","A-CJGE","10000039","Esoteria","-0.183121"
"30003101","G2-INZ","10000039","Esoteria","-0.114595"
"30003102","WAC-HW","10000039","Esoteria","-0.326588"
"30003103","HT4K-M","10000039","Esoteria","-0.127467"
"30003104","RBW-8G","10000039","Esoteria","-0.513164"
"30003105","4-OUKF","10000039","Esoteria","-0.278142"
"30003106","HAJ-DQ","10000039","Esoteria","-0.364969"
"30003107","JAUD-V","10000039","Esoteria","-0.172429"
"30003108","DTX8-M","10000039","Esoteria","-0.273066"
"30003109","C9N-CC","10000039","Esoteria","-0.305574"
"30003110","X-7BIX","10000039","Esoteria","-0.279756"
"30003111","5-9UXZ","10000039","Esoteria","-0.27606"
"30003112","Q0OH-V","10000039","Esoteria","-0.245269"
"30003113","C-VZAK","10000039","Esoteria","-0.533793"
"30003114","0-O6XF","10000039","Esoteria","-0.619791"
"30003115","D-FVI7","10000039","Esoteria","-0.809238"
"30003116","VL7-60","10000039","Esoteria","-0.550166"
"30003117","NH-R5B","10000039","Esoteria","-0.47751"
"30003118","FN-GFQ","10000039","Esoteria","-0.365435"
"30003119","XKZ8-H","10000039","Esoteria","-0.339473"
"30003120","WX-6UX","10000039","Esoteria","-0.728552"
"30003121","BZ-0GW","10000039","Esoteria","-0.839658"
"30003122","16P-PX","10000039","Esoteria","-0.716844"
"30003123","CR-0E5","10000039","Esoteria","-0.615522"
"30003124","Z-Y9C3","10000039","Esoteria","-0.640748"
"30003125","A1-AUH","10000039","Esoteria","-0.207343"
"30003126","F-UVBV","10000039","Esoteria","-0.164002"
"30003127","R-FM0G","10000039","Esoteria","-0.154521"
"30003128","TEIZ-C","10000039","Esoteria","-0.132261"
"30003129","VUAC-Y","10000039","Esoteria","-0.308028"
"30003130","V-XANH","10000039","Esoteria","-0.245748"
"30003131","450I-W","10000039","Esoteria","-0.418664"
"30003132","OIOM-Y","10000039","Esoteria","-0.141867"
"30003133","G-YZUX","10000039","Esoteria","-0.316694"
"30003134","CZ6U-1","10000039","Esoteria","-0.345139"
"30003135","D-PNP9","10000039","Esoteria","-0.5696"
"30003136","E1UU-3","10000039","Esoteria","-0.678749"
"30003137","P-3XVV","10000039","Esoteria","-0.186493"
"30003138","BY-MSY","10000039","Esoteria","-0.863414"
"30003139","6EK-BV","10000039","Esoteria","-0.392924"
"30003140","IR-FDV","10000039","Esoteria","-0.02318"
"30003141","NIZJ-0","10000039","Esoteria","-0.042967"
"30003142","J-RVGD","10000039","Esoteria","-0.042487"
"30003143","V1ZC-S","10000039","Esoteria","-0.064694"
"30003144","H-T40Z","10000039","Esoteria","-0.057402"
"30003145","6-TYRX","10000039","Esoteria","-0.01296"
"30003146","Q1-R7K","10000039","Esoteria","-0.008621"
"30003147","111-F1","10000039","Esoteria","-0.095853"
"30003148","JD-TYH","10000039","Esoteria","-0.109894"
"30003149","02V-BK","10000039","Esoteria","-0.162902"
"30003150","A5MT-B","10000039","Esoteria","-0.110065"
"30003151","R-ARKN","10000039","Esoteria","-0.254933"
"30003152","SN9S-N","10000039","Esoteria","-0.055677"
"30003153","MS2-V8","10000039","Esoteria","-0.211207"
"30003154","Z-MO29","10000039","Esoteria","-0.03704"
"30003155","G-JC9R","10000039","Esoteria","-0.029238"
"30003156","DIBH-Q","10000039","Esoteria","-0.039682"
"30003157","DNEP-Y","10000039","Esoteria","-0.083748"
"30003158","YAP-TN","10000039","Esoteria","-0.042183"
"30003159","PE-H02","10000039","Esoteria","-0.045822"
"30003160","H-YHYM","10000039","Esoteria","-0.033923"
"30003161","G-4H4C","10000039","Esoteria","-0.063565"
"30003162","HHE5-L","10000039","Esoteria","-0.118341"
"30003163","P9F-ZG","10000039","Esoteria","-0.288212"
"30003164","QFGB-E","10000039","Esoteria","-0.491352"
"30003165","7P-J38","10000039","Esoteria","-0.576321"
"30003166","WT-2J9","10000039","Esoteria","-0.78183"
"30003167","PK-PHZ","10000039","Esoteria","-0.297347"
"30003168","L-M6JK","10000039","Esoteria","-0.349438"
"30003169","C-PEWN","10000039","Esoteria","-1"
"30003170","DL-CDY","10000039","Esoteria","-0.109157"
"30003171","29YH-V","10000039","Esoteria","-0.247227"
"30003172","LG-RO2","10000039","Esoteria","-0.47824"
"30003173","X-HISR","10000039","Esoteria","-0.245181"
"30003174","QS-530","10000039","Esoteria","-0.555785"
"30003175","VR-YRV","10000039","Esoteria","-0.631582"
"30003176","IPX-H5","10000039","Esoteria","-0.909894"
"30003177","KSM-1T","10000039","Esoteria","-0.223803"
"30003178","YRV-MZ","10000039","Esoteria","-0.217867"
"30003179","6SB-BN","10000039","Esoteria","-0.48933"
"30003180","B1D-KU","10000039","Esoteria","-0.385899"
"30003181","QFIU-K","10000039","Esoteria","-0.357982"
"30003182","2R-KLH","10000039","Esoteria","-0.605466"
"30003183","QB-AE6","10000040","Oasa","-0.120772"
"30003184","G-W1ND","10000040","Oasa","-0.147782"
"30003185","MZLW-9","10000040","Oasa","-0.102437"
"30003186","ND-X7X","10000040","Oasa","-0.120274"
"30003187","DGDT-3","10000040","Oasa","-0.177547"
"30003188","2-WNTD","10000040","Oasa","-0.084273"
"30003189","83-YGI","10000040","Oasa","-0.198716"
"30003190","KH-EWC","10000040","Oasa","-0.096474"
"30003191","3VL6-I","10000040","Oasa","-0.040601"
"30003192","F-816R","10000040","Oasa","-0.089936"
"30003193","DS3-6A","10000040","Oasa","-0.14965"
"30003194","V0-H4L","10000040","Oasa","-0.162208"
"30003195","T-HMWP","10000040","Oasa","-0.216697"
"30003196","DYS-CG","10000040","Oasa","-0.337048"
"30003197","MTGF-2","10000040","Oasa","-0.218845"
"30003198","0-QP56","10000040","Oasa","-0.210439"
"30003199","GTQ-C9","10000040","Oasa","-0.215214"
"30003200","M-NWLB","10000040","Oasa","-0.343686"
"30003201","ORB4-J","10000040","Oasa","-0.199528"
"30003202","GGMF-J","10000040","Oasa","-0.288692"
"30003203","IG-4OF","10000040","Oasa","-0.399065"
"30003204","LQQH-J","10000040","Oasa","-0.452553"
"30003205","W5-VBR","10000040","Oasa","-0.402453"
"30003206","J-D5U7","10000040","Oasa","-0.284634"
"30003207","Y-770C","10000040","Oasa","-0.552155"
"30003208","X-Z4JW","10000040","Oasa","-0.234895"
"30003209","R8WV-7","10000040","Oasa","-0.433412"
"30003210","6U-MFQ","10000040","Oasa","-0.586388"
"30003211","1EO-OE","10000040","Oasa","-0.66906"
"30003212","YQTK-R","10000040","Oasa","-0.654667"
"30003213","FZCR-3","10000040","Oasa","-0.495867"
"30003214","5-9L3H","10000040","Oasa","-0.690498"
"30003215","1-HDQ4","10000040","Oasa","-0.727998"
"30003216","WVMS-X","10000040","Oasa","-0.6746"
"30003217","7-UVMT","10000040","Oasa","-0.624611"
"30003218","R-ZESX","10000040","Oasa","-0.598691"
"30003219","IO-R2S","10000040","Oasa","-0.613885"
"30003220","HF-K3O","10000040","Oasa","-0.68243"
"30003221","QE2-FS","10000040","Oasa","-0.631787"
"30003222","Q-ITV5","10000040","Oasa","-0.490786"
"30003223","5JEZ-I","10000040","Oasa","-0.328351"
"30003224","XEF6-Z","10000040","Oasa","-0.383924"
"30003225","SON-TW","10000040","Oasa","-0.431836"
"30003226","V-X0KM","10000040","Oasa","-0.345166"
"30003227","U9SE-N","10000040","Oasa","-0.288794"
"30003228","XXZ-3W","10000040","Oasa","-0.822776"
"30003229","RF-X7V","10000040","Oasa","-0.619893"
"30003230","BQ0-UU","10000040","Oasa","-0.614183"
"30003231","3-JG3X","10000040","Oasa","-0.539849"
"30003232","GK3-RX","10000040","Oasa","-0.486579"
"30003233","1P-QWR","10000040","Oasa","-0.610524"
"30003234","FJ-GUR","10000040","Oasa","-0.381133"
"30003235","UGR-J2","10000040","Oasa","-0.683713"
"30003236","QZ-DIZ","10000040","Oasa","-0.531649"
"30003237","Y-0HVF","10000040","Oasa","-0.747059"
"30003238","21M1-B","10000040","Oasa","-0.508274"
"30003239","KED-2O","10000040","Oasa","-0.851313"
"30003240","U-RELP","10000040","Oasa","-0.786603"
"30003241","IAMJ-Q","10000040","Oasa","-1"
"30003242","E6Q-LE","10000040","Oasa","-0.722409"
"30003243","HO4E-Q","10000040","Oasa","-0.654589"
"30003244","QY2Y-N","10000040","Oasa","-0.83278"
"30003245","X-9ZZR","10000040","Oasa","-0.884692"
"30003246","RO-AIQ","10000040","Oasa","-0.982543"
"30003247","VZEG-B","10000040","Oasa","-0.468377"
"30003248","P-ZWKH","10000040","Oasa","-1"
"30003249","9G5J-1","10000040","Oasa","-0.028074"
"30003250","B-ETDW","10000040","Oasa","-0.042096"
"30003251","0PU2-R","10000040","Oasa","-0.200868"
"30003252","XM-RMD","10000040","Oasa","-0.326856"
"30003253","91-KD8","10000040","Oasa","-0.272103"
"30003254","OZ-DS5","10000040","Oasa","-0.941377"
"30003255","LA2-KV","10000040","Oasa","-0.208036"
"30003256","WW-OVQ","10000040","Oasa","-0.134437"
"30003257","S7WI-F","10000040","Oasa","-0.363821"
"30003258","1-BK1Q","10000040","Oasa","-0.595268"
"30003259","X-CYNC","10000040","Oasa","-0.495317"
"30003260","RJBC-I","10000040","Oasa","-0.765168"
"30003261","H-MHWF","10000040","Oasa","-0.219148"
"30003262","PND-SI","10000040","Oasa","-0.18282"
"30003263","XKM-DE","10000040","Oasa","-0.071294"
"30003264","JXQJ-B","10000040","Oasa","-0.259933"
"30003265","Y-BIPM","10000040","Oasa","-0.248876"
"30003266","QYT-X8","10000040","Oasa","-0.256302"
"30003267","5-IH57","10000040","Oasa","-0.282505"
"30003268","MHC-R3","10000041","Syndicate","-0.034548"
"30003269","F67E-Q","10000041","Syndicate","-0.023411"
"30003270","6E-578","10000041","Syndicate","-0.050885"
"30003271","Poitot","10000041","Syndicate","-0.019552"
"30003272","ZVN5-H","10000041","Syndicate","-0.080936"
"30003273","ATY-2U","10000041","Syndicate","-0.074604"
"30003274","X-BV98","10000041","Syndicate","-0.040967"
"30003275","2X-PQG","10000041","Syndicate","-0.062467"
"30003276","FD-MLJ","10000041","Syndicate","-0.038608"
"30003277","PF-346","10000041","Syndicate","-0.352079"
"30003278","X-M2LR","10000041","Syndicate","-0.125911"
"30003279","K5-JRD","10000041","Syndicate","-0.091496"
"30003280","6-CZ49","10000041","Syndicate","-0.157213"
"30003281","EZA-FM","10000041","Syndicate","-0.160266"
"30003282","8-JYPM","10000041","Syndicate","-0.147147"
"30003283","PVH8-0","10000041","Syndicate","-0.103963"
"30003284","M2-CF1","10000041","Syndicate","-0.135094"
"30003285","JH-M2W","10000041","Syndicate","-0.121629"
"30003286","PC9-AY","10000041","Syndicate","-0.156372"
"30003287","T22-QI","10000041","Syndicate","-0.172372"
"30003288","X-PYH5","10000041","Syndicate","-0.198846"
"30003289","ZN0-SR","10000041","Syndicate","-0.234831"
"30003290","5-DSFH","10000041","Syndicate","-0.269341"
"30003291","AK-QBU","10000041","Syndicate","-0.307686"
"30003292","QWF-6P","10000041","Syndicate","-0.132964"
"30003293","AAS-8R","10000041","Syndicate","-0.090794"
"30003294","V4-L0X","10000041","Syndicate","-0.070531"
"30003295","PFP-GU","10000041","Syndicate","-0.054182"
"30003296","0EK-NJ","10000041","Syndicate","-0.058098"
"30003297","1-NKVT","10000041","Syndicate","-0.160034"
"30003298","UM-Q7F","10000041","Syndicate","-0.049186"
"30003299","T-LIWS","10000041","Syndicate","-0.06625"
"30003300","KTHT-O","10000041","Syndicate","-0.046666"
"30003301","97X-CH","10000041","Syndicate","-0.195581"
"30003302","5-T0PZ","10000041","Syndicate","-0.277852"
"30003303","6R-PWU","10000041","Syndicate","-0.273852"
"30003304","2Q-I6Q","10000041","Syndicate","-0.143127"
"30003305","A-ZLHX","10000041","Syndicate","-0.334748"
"30003306","UTKS-5","10000041","Syndicate","-0.36721"
"30003307","Y9G-KS","10000041","Syndicate","-0.376813"
"30003308","I-YGGI","10000041","Syndicate","-0.199044"
"30003309","VV-VCR","10000041","Syndicate","-0.167874"
"30003310","5-75MB","10000041","Syndicate","-0.164185"
"30003311","IIRH-G","10000041","Syndicate","-0.25679"
"30003312","35-RK9","10000041","Syndicate","-0.246905"
"30003313","XS-XAY","10000041","Syndicate","-0.337853"
"30003314","DP34-U","10000041","Syndicate","-0.357557"
"30003315","617I-I","10000041","Syndicate","-0.26799"
"30003316","6-U2M8","10000041","Syndicate","-0.33478"
"30003317","I0AB-R","10000041","Syndicate","-0.252131"
"30003318","MXYS-8","10000041","Syndicate","-0.387648"
"30003319","A-3ES3","10000041","Syndicate","-0.232261"
"30003320","8V-SJJ","10000041","Syndicate","-0.052245"
"30003321","5-FGQI","10000041","Syndicate","-0.031898"
"30003322","3KNK-A","10000041","Syndicate","-0.013616"
"30003323","TXW-EI","10000041","Syndicate","-0.013113"
"30003324","3MOG-V","10000041","Syndicate","-0.004728"
"30003325","NG-C6Y","10000041","Syndicate","-0.003517"
"30003326","XYY-IA","10000041","Syndicate","-0.007948"
"30003327","BMNV-P","10000041","Syndicate","-0.184234"
"30003328","BY-S36","10000041","Syndicate","-0.016751"
"30003329","31-MLU","10000041","Syndicate","-0.165359"
"30003330","0LTQ-C","10000041","Syndicate","-0.219249"
"30003331","A9D-R0","10000041","Syndicate","-0.08509"
"30003332","2P-4LS","10000041","Syndicate","-0.121044"
"30003333","RF-GGF","10000041","Syndicate","-0.246618"
"30003334","LSC4-P","10000041","Syndicate","-0.314841"
"30003335","A-SJ8X","10000041","Syndicate","-0.086757"
"30003336","10UZ-P","10000041","Syndicate","-0.128696"
"30003337","EN-VOD","10000041","Syndicate","-0.034612"
"30003338","9GYL-O","10000041","Syndicate","-0.046995"
"30003339","VLGD-R","10000041","Syndicate","-0.019453"
"30003340","S-GKKR","10000041","Syndicate","-0.019973"
"30003341","9U-TTJ","10000041","Syndicate","-0.237897"
"30003342","Y-W6GF","10000041","Syndicate","-0.009272"
"30003343","KFR-ZE","10000041","Syndicate","-0.012945"
"30003344","KLYN-8","10000041","Syndicate","-0.013906"
"30003345","D85-VD","10000041","Syndicate","-0.023505"
"30003346","5-VKCN","10000041","Syndicate","-0.016492"
"30003347","U0V6-T","10000041","Syndicate","-0.009788"
"30003348","5KS-AB","10000041","Syndicate","-0.002059"
"30003349","0T-AMZ","10000041","Syndicate","-0.010193"
"30003350","57-YRU","10000041","Syndicate","-0.005675"
"30003351","4L-E5P","10000041","Syndicate","-0.009858"
"30003352","UFXF-C","10000041","Syndicate","-0.00794"
"30003353","RLL-9R","10000041","Syndicate","-0.008893"
"30003354","51-5XG","10000041","Syndicate","-0.010119"
"30003355","EF-F36","10000041","Syndicate","-0.02879"
"30003356","3-IN0V","10000041","Syndicate","-0.03421"
"30003357","Z-QENW","10000041","Syndicate","-0.035091"
"30003358","D-B7YK","10000041","Syndicate","-0.04778"
"30003359","DUV-5Y","10000041","Syndicate","-0.028611"
"30003360","GRNJ-3","10000041","Syndicate","-0.034618"
"30003361","VSIG-K","10000041","Syndicate","-0.004874"
"30003362","RSS-KA","10000041","Syndicate","-0.011838"
"30003363","CIS-7X","10000041","Syndicate","-0.009063"
"30003364","DCHR-L","10000041","Syndicate","-0.008127"
"30003365","EU0I-T","10000041","Syndicate","-0.014694"
"30003366","4-JWWQ","10000041","Syndicate","-0.020318"
"30003367","G-6SXJ","10000041","Syndicate","-0.011344"
"30003368","S-U8A4","10000041","Syndicate","-0.445749"
"30003369","ZV-72W","10000041","Syndicate","-0.416184"
"30003370","2G38-I","10000041","Syndicate","-0.413223"
"30003371","CY-ZLP","10000041","Syndicate","-0.351464"
"30003372","U4-Q2V","10000041","Syndicate","-0.376966"
"30003373","98Q-8O","10000041","Syndicate","-0.390363"
"30002048","Bei","10000042","Metropolis","0.564869"
"30002049","Uttindar","10000042","Metropolis","0.50443"
"30002050","Hagilur","10000042","Metropolis","0.362024"
"30002051","Anher","10000042","Metropolis","0.464528"
"30002052","Ragnarg","10000042","Metropolis","0.389339"
"30002053","Hek","10000042","Metropolis","0.549668"
"30002054","Hror","10000042","Metropolis","0.511519"
"30002055","Amo","10000042","Metropolis","0.474411"
"30002056","Resbroko","10000042","Metropolis","0.437876"
"30002057","Hadozeko","10000042","Metropolis","0.396071"
"30002058","Ardar","10000042","Metropolis","0.366011"
"30002059","Auner","10000042","Metropolis","0.407542"
"30002060","Evati","10000042","Metropolis","0.247392"
"30002061","Ofstold","10000042","Metropolis","0.273964"
"30002062","Todifrauan","10000042","Metropolis","0.115855"
"30002063","Helgatild","10000042","Metropolis","0.151898"
"30002064","Arnstur","10000042","Metropolis","0.118169"
"30002065","Lasleinur","10000042","Metropolis","0.237848"
"30002066","Arnher","10000042","Metropolis","0.1921"
"30002067","Brin","10000042","Metropolis","0.154826"
"30002068","Nakugard","10000042","Metropolis","0.520912"
"30002069","Traun","10000042","Metropolis","0.629521"
"30002070","Uriok","10000042","Metropolis","0.50324"
"30002071","Barkrik","10000042","Metropolis","0.56238"
"30002072","Inder","10000042","Metropolis","0.510338"
"30002073","Tvink","10000042","Metropolis","0.476867"
"30002074","Lanngisi","10000042","Metropolis","0.461206"
"30002075","Hjoramold","10000042","Metropolis","0.509212"
"30002076","Dudreda","10000042","Metropolis","0.292149"
"30002077","Hakisalki","10000042","Metropolis","0.211785"
"30002078","Arwa","10000042","Metropolis","0.12731"
"30002079","Krirald","10000042","Metropolis","0.164744"
"30002080","Arifsdald","10000042","Metropolis","0.092769"
"30002081","Ansen","10000042","Metropolis","0.13638"
"30002082","Floseswin","10000042","Metropolis","0.402952"
"30002083","Uisper","10000042","Metropolis","0.392681"
"30002084","Aset","10000042","Metropolis","0.355244"
"30002085","Eytjangard","10000042","Metropolis","0.361598"
"30002086","Turnur","10000042","Metropolis","0.387434"
"30002087","Isbrabata","10000042","Metropolis","0.355195"
"30002088","Vimeini","10000042","Metropolis","0.353285"
"30002089","Avenod","10000042","Metropolis","0.385905"
"30002090","Frerstorn","10000042","Metropolis","0.306094"
"30002091","Ontorn","10000042","Metropolis","0.321813"
"30002092","Sirekur","10000042","Metropolis","0.311342"
"30002093","Gebuladi","10000042","Metropolis","0.263332"
"30002094","Ebolfer","10000042","Metropolis","0.252911"
"30002095","Eszur","10000042","Metropolis","0.212796"
"30002096","Hofjaldgund","10000042","Metropolis","0.265825"
"30002097","Klogori","10000042","Metropolis","0.298558"
"30002098","Orfrold","10000042","Metropolis","0.228674"
"30002099","Egmar","10000042","Metropolis","0.252872"
"30002100","Taff","10000042","Metropolis","0.154256"
"30002101","Ualkin","10000042","Metropolis","0.15012"
"30002102","Gukarla","10000042","Metropolis","0.124563"
"30003374","Arlulf","10000042","Metropolis","0.956387"
"30003375","Brundakur","10000042","Metropolis","0.890508"
"30003376","Stirht","10000042","Metropolis","0.922674"
"30003377","Illuin","10000042","Metropolis","0.91335"
"30003378","Nedegulf","10000042","Metropolis","0.768314"
"30003379","Aldilur","10000042","Metropolis","0.909469"
"30003380","Alf","10000042","Metropolis","0.953673"
